codigo,anio_escolar,grado,asignatura,numero_de_periodo,resultado
20112108,2019-2020,7,Ciencias Sociales,2,89.0
20112108,2019-2020,7,Ciencias Sociales,3,90.0
20112108,2019-2020,7,Ciencias Sociales,4,88.0
20112108,2019-2020,7,Espaol,1,89.0
20112108,2019-2020,7,Espaol,2,89.0
20112108,2019-2020,7,Espaol,3,93.0
20112108,2019-2020,7,Espaol,4,95.0
20112108,2019-2020,7,Geometria,1,99.0
20112108,2019-2020,7,Geometria,2,97.0
20112108,2019-2020,7,Geometria,3,91.0
20112108,2019-2020,7,Geometria,4,82.0
20112108,2019-2020,7,Ingles,1,86.0
20112108,2019-2020,7,Ingles,2,89.0
20112108,2019-2020,7,Ingles,3,92.0
20112108,2019-2020,7,Ingles,4,94.0
20112108,2019-2020,7,Social Studies,1,93.0
20112108,2019-2020,7,Social Studies,2,92.0
20112108,2019-2020,7,Social Studies,3,80.0
20112108,2019-2020,7,Social Studies,4,92.0
20112108,2019-2020,7,Disciplina,1,97.0
20112108,2019-2020,7,Disciplina,2,97.0
20112108,2019-2020,7,Disciplina,3,97.0
20112108,2019-2020,7,Disciplina,4,98.0
20112110,2019-2020,7,Matematicas,1,93.0
20112110,2019-2020,7,Matematicas,2,92.0
20112110,2019-2020,7,Matematicas,3,94.0
20112110,2019-2020,7,Matematicas,4,88.0
20112110,2019-2020,7,Ciencias,1,94.0
20112110,2019-2020,7,Ciencias,2,86.0
20112110,2019-2020,7,Ciencias,3,90.0
20112110,2019-2020,7,Ciencias,4,85.0
20112110,2019-2020,7,Ciencias Sociales,1,85.0
20112110,2019-2020,7,Ciencias Sociales,2,90.0
20112110,2019-2020,7,Ciencias Sociales,3,92.0
20112110,2019-2020,7,Ciencias Sociales,4,77.0
20112110,2019-2020,7,Espaol,1,88.0
20112110,2019-2020,7,Espaol,2,80.0
20112110,2019-2020,7,Espaol,3,89.0
20112110,2019-2020,7,Espaol,4,76.0
20112110,2019-2020,7,Geometria,1,98.0
20112110,2019-2020,7,Geometria,2,89.0
20112110,2019-2020,7,Geometria,3,96.0
20112110,2019-2020,7,Geometria,4,78.0
20112110,2019-2020,7,Ingles,1,87.0
20112110,2019-2020,7,Ingles,2,85.0
20112110,2019-2020,7,Ingles,3,86.0
20112110,2019-2020,7,Ingles,4,85.0
20112110,2019-2020,7,Social Studies,1,94.0
20112110,2019-2020,7,Social Studies,2,97.0
20112110,2019-2020,7,Social Studies,3,100.0
20112110,2019-2020,7,Social Studies,4,86.0
20112110,2019-2020,7,Disciplina,1,98.0
20112110,2019-2020,7,Disciplina,2,98.0
20112110,2019-2020,7,Disciplina,3,98.0
20112110,2019-2020,7,Disciplina,4,95.0
20112111,2019-2020,7,Matematicas,1,77.0
20112111,2019-2020,7,Matematicas,2,75.0
20112111,2019-2020,7,Matematicas,3,83.0
20112111,2019-2020,7,Matematicas,4,85.0
20112111,2019-2020,7,Ciencias,1,78.0
20112111,2019-2020,7,Ciencias,2,70.0
20112111,2019-2020,7,Ciencias,3,71.0
20112111,2019-2020,7,Ciencias,4,78.0
20112111,2019-2020,7,Ciencias Sociales,1,80.0
20112111,2019-2020,7,Ciencias Sociales,2,72.0
20112111,2019-2020,7,Ciencias Sociales,3,85.0
20112111,2019-2020,7,Ciencias Sociales,4,85.0
20112111,2019-2020,7,Espaol,1,76.0
20112111,2019-2020,7,Espaol,2,68.0
20112111,2019-2020,7,Espaol,3,84.0
20112111,2019-2020,7,Espaol,4,85.0
20112111,2019-2020,7,Geometria,1,96.0
20112111,2019-2020,7,Geometria,2,51.0
20112111,2019-2020,7,Geometria,3,90.0
20112111,2019-2020,7,Geometria,4,77.0
20112111,2019-2020,7,Ingles,1,93.0
20112111,2019-2020,7,Ingles,2,84.0
20112111,2019-2020,7,Ingles,3,81.0
20112111,2019-2020,7,Ingles,4,83.0
20112111,2019-2020,7,Social Studies,1,86.0
20112111,2019-2020,7,Social Studies,2,58.0
20112111,2019-2020,7,Social Studies,3,82.0
20112111,2019-2020,7,Social Studies,4,75.0
20112111,2019-2020,7,Disciplina,1,89.0
20112111,2019-2020,7,Disciplina,2,87.0
20112111,2019-2020,7,Disciplina,3,91.0
20112111,2019-2020,7,Disciplina,4,96.0
20112112,2019-2020,7,Matematicas,1,82.0
20112112,2019-2020,7,Matematicas,2,90.0
20112112,2019-2020,7,Matematicas,3,92.0
20112112,2019-2020,7,Matematicas,4,96.0
20112112,2019-2020,7,Ciencias,1,90.0
20112112,2019-2020,7,Ciencias,2,88.0
20112112,2019-2020,7,Ciencias,3,91.0
20112112,2019-2020,7,Ciencias,4,87.0
20112112,2019-2020,7,Ciencias Sociales,1,92.0
20112112,2019-2020,7,Ciencias Sociales,2,93.0
20112112,2019-2020,7,Ciencias Sociales,3,89.0
20112112,2019-2020,7,Ciencias Sociales,4,95.0
20112112,2019-2020,7,Espaol,1,86.0
20112112,2019-2020,7,Espaol,2,85.0
20112112,2019-2020,7,Espaol,3,84.0
20112112,2019-2020,7,Espaol,4,94.0
20112112,2019-2020,7,Geometria,1,85.0
20112112,2019-2020,7,Geometria,2,95.0
20112112,2019-2020,7,Geometria,3,93.0
20112112,2019-2020,7,Geometria,4,94.0
20112112,2019-2020,7,Ingles,1,95.0
20112112,2019-2020,7,Ingles,2,92.0
20112112,2019-2020,7,Ingles,3,92.0
20112112,2019-2020,7,Ingles,4,93.0
20112112,2019-2020,7,Social Studies,1,94.0
20112112,2019-2020,7,Social Studies,2,93.0
20112112,2019-2020,7,Social Studies,3,95.0
20112112,2019-2020,7,Social Studies,4,94.0
20112112,2019-2020,7,Disciplina,1,98.0
20112112,2019-2020,7,Disciplina,2,98.0
20112112,2019-2020,7,Disciplina,3,97.0
20112112,2019-2020,7,Disciplina,4,99.0
20112113,2019-2020,7,Matematicas,1,90.0
20112113,2019-2020,7,Matematicas,2,80.0
20112113,2019-2020,7,Matematicas,3,92.0
20112113,2019-2020,7,Matematicas,4,89.0
20112113,2019-2020,7,Ciencias,1,81.0
20112113,2019-2020,7,Ciencias,2,89.0
20112113,2019-2020,7,Ciencias,3,93.0
20112113,2019-2020,7,Ciencias,4,83.0
20112113,2019-2020,7,Ciencias Sociales,1,86.0
20112113,2019-2020,7,Ciencias Sociales,2,86.0
20112113,2019-2020,7,Ciencias Sociales,3,89.0
20112113,2019-2020,7,Ciencias Sociales,4,90.0
20112113,2019-2020,7,Espaol,1,78.0
20112113,2019-2020,7,Espaol,2,85.0
20112113,2019-2020,7,Espaol,3,90.0
20112113,2019-2020,7,Espaol,4,91.0
20112113,2019-2020,7,Geometria,1,96.0
20112113,2019-2020,7,Geometria,2,96.0
20112113,2019-2020,7,Geometria,3,92.0
20112113,2019-2020,7,Geometria,4,88.0
20112113,2019-2020,7,Ingles,1,92.0
20112113,2019-2020,7,Ingles,2,91.0
20112113,2019-2020,7,Ingles,3,93.0
20112113,2019-2020,7,Ingles,4,88.0
20112113,2019-2020,7,Social Studies,1,83.0
20112113,2019-2020,7,Social Studies,2,91.0
20112113,2019-2020,7,Social Studies,3,83.0
20112113,2019-2020,7,Social Studies,4,95.0
20112113,2019-2020,7,Disciplina,1,96.0
20112113,2019-2020,7,Disciplina,2,96.0
20112113,2019-2020,7,Disciplina,3,97.0
20112113,2019-2020,7,Disciplina,4,98.0
20112114,2019-2020,7,Matematicas,1,77.0
20112114,2019-2020,7,Matematicas,2,74.0
20112114,2019-2020,7,Matematicas,3,79.0
20112114,2019-2020,7,Matematicas,4,78.0
20112114,2019-2020,7,Ciencias,1,76.0
20112114,2019-2020,7,Ciencias,2,62.0
20112114,2019-2020,7,Ciencias,3,89.0
20112114,2019-2020,7,Ciencias,4,86.0
20112114,2019-2020,7,Ciencias Sociales,1,87.0
20112114,2019-2020,7,Ciencias Sociales,2,74.0
20112114,2019-2020,7,Ciencias Sociales,3,86.0
20112114,2019-2020,7,Ciencias Sociales,4,90.0
20112114,2019-2020,7,Espaol,1,72.0
20112114,2019-2020,7,Espaol,2,74.0
20112114,2019-2020,7,Espaol,3,72.0
20112114,2019-2020,7,Espaol,4,79.0
20112114,2019-2020,7,Geometria,1,75.0
20112114,2019-2020,7,Geometria,2,80.0
20112114,2019-2020,7,Geometria,3,84.0
20112114,2019-2020,7,Geometria,4,84.0
20112114,2019-2020,7,Ingles,1,80.0
20112114,2019-2020,7,Ingles,2,74.0
20112114,2019-2020,7,Ingles,3,74.0
20112114,2019-2020,7,Ingles,4,78.0
20112114,2019-2020,7,Social Studies,1,82.0
20112114,2019-2020,7,Social Studies,2,67.0
20112114,2019-2020,7,Social Studies,3,82.0
20112114,2019-2020,7,Social Studies,4,76.0
20112114,2019-2020,7,Disciplina,1,89.0
20112114,2019-2020,7,Disciplina,2,82.0
20112114,2019-2020,7,Disciplina,3,87.0
20112114,2019-2020,7,Disciplina,4,95.0
20112116,2019-2020,7,Matematicas,1,72.0
20112116,2019-2020,7,Matematicas,2,72.0
20112116,2019-2020,7,Matematicas,3,73.0
20112116,2019-2020,7,Matematicas,4,83.0
20112116,2019-2020,7,Ciencias,1,65.0
20112116,2019-2020,7,Ciencias,2,66.0
20112116,2019-2020,7,Ciencias,3,58.0
20112116,2019-2020,7,Ciencias,4,83.0
20112116,2019-2020,7,Ciencias Sociales,1,84.0
20112116,2019-2020,7,Ciencias Sociales,2,62.0
20112116,2019-2020,7,Ciencias Sociales,3,85.0
20112116,2019-2020,7,Ciencias Sociales,4,82.0
20112116,2019-2020,7,Espaol,1,76.0
20112116,2019-2020,7,Espaol,2,52.0
20112116,2019-2020,7,Espaol,3,62.0
20112116,2019-2020,7,Espaol,4,76.0
20112116,2019-2020,7,Geometria,1,97.0
20112116,2019-2020,7,Geometria,2,56.0
20112116,2019-2020,7,Geometria,3,83.0
20112116,2019-2020,7,Geometria,4,85.0
20112116,2019-2020,7,Ingles,1,82.0
20112116,2019-2020,7,Ingles,2,68.0
20112116,2019-2020,7,Ingles,3,74.0
20112116,2019-2020,7,Ingles,4,59.0
20112116,2019-2020,7,Social Studies,1,62.0
20112116,2019-2020,7,Social Studies,2,58.0
20112116,2019-2020,7,Social Studies,3,79.0
20112116,2019-2020,7,Social Studies,4,67.0
20112116,2019-2020,7,Disciplina,1,84.0
20112116,2019-2020,7,Disciplina,2,80.0
20112116,2019-2020,7,Disciplina,3,79.0
20112116,2019-2020,7,Disciplina,4,93.0
20112117,2019-2020,7,Matematicas,1,82.0
20112117,2019-2020,7,Matematicas,2,76.0
20112117,2019-2020,7,Matematicas,3,87.0
20112117,2019-2020,7,Matematicas,4,73.0
20112117,2019-2020,7,Ciencias,1,67.0
20112117,2019-2020,7,Ciencias,2,72.0
20112117,2019-2020,7,Ciencias,3,70.0
20112117,2019-2020,7,Ciencias,4,73.0
20112117,2019-2020,7,Ciencias Sociales,1,84.0
20112117,2019-2020,7,Ciencias Sociales,2,67.0
20112117,2019-2020,7,Ciencias Sociales,3,87.0
20112117,2019-2020,7,Ciencias Sociales,4,84.0
20112117,2019-2020,7,Espaol,1,77.0
20112117,2019-2020,7,Espaol,2,79.0
20112117,2019-2020,7,Espaol,3,83.0
20112117,2019-2020,7,Espaol,4,79.0
20112117,2019-2020,7,Geometria,1,88.0
20112117,2019-2020,7,Geometria,2,58.0
20112117,2019-2020,7,Geometria,3,76.0
20112117,2019-2020,7,Geometria,4,74.0
20112117,2019-2020,7,Ingles,1,80.0
20112117,2019-2020,7,Ingles,2,77.0
20112117,2019-2020,7,Ingles,3,82.0
20112117,2019-2020,7,Ingles,4,81.0
20112117,2019-2020,7,Social Studies,1,76.0
20112117,2019-2020,7,Social Studies,2,73.0
20112117,2019-2020,7,Social Studies,3,69.0
20112117,2019-2020,7,Social Studies,4,62.0
20112117,2019-2020,7,Disciplina,1,94.0
20112117,2019-2020,7,Disciplina,2,91.0
20112117,2019-2020,7,Disciplina,3,94.0
20112117,2019-2020,7,Disciplina,4,94.0
20112118,2019-2020,7,Matematicas,1,81.0
20112118,2019-2020,7,Matematicas,2,87.0
20112118,2019-2020,7,Matematicas,3,87.0
20112118,2019-2020,7,Matematicas,4,90.0
20112118,2019-2020,7,Ciencias,1,75.0
20112118,2019-2020,7,Ciencias,2,81.0
20112118,2019-2020,7,Ciencias,3,89.0
20112118,2019-2020,7,Ciencias,4,90.0
20112118,2019-2020,7,Ciencias Sociales,1,84.0
20112118,2019-2020,7,Ciencias Sociales,2,76.0
20112118,2019-2020,7,Ciencias Sociales,3,90.0
20112118,2019-2020,7,Ciencias Sociales,4,94.0
20112118,2019-2020,7,Espaol,1,84.0
20112118,2019-2020,7,Espaol,2,88.0
20112118,2019-2020,7,Espaol,3,88.0
20112118,2019-2020,7,Espaol,4,96.0
20112118,2019-2020,7,Geometria,1,98.0
20112118,2019-2020,7,Geometria,2,90.0
20112118,2019-2020,7,Geometria,3,97.0
20112118,2019-2020,7,Geometria,4,99.0
20112118,2019-2020,7,Ingles,1,84.0
20112118,2019-2020,7,Ingles,2,83.0
20112118,2019-2020,7,Ingles,3,83.0
20112118,2019-2020,7,Ingles,4,95.0
20112118,2019-2020,7,Social Studies,1,90.0
20112118,2019-2020,7,Social Studies,2,80.0
20112118,2019-2020,7,Social Studies,3,86.0
20112118,2019-2020,7,Social Studies,4,92.0
20112118,2019-2020,7,Disciplina,1,97.0
20112118,2019-2020,7,Disciplina,2,96.0
20112118,2019-2020,7,Disciplina,3,98.0
20112118,2019-2020,7,Disciplina,4,99.0
20112119,2019-2020,7,Matematicas,1,95.0
20112119,2019-2020,7,Matematicas,2,95.0
20112119,2019-2020,7,Matematicas,3,98.0
20112119,2019-2020,7,Matematicas,4,98.0
20112119,2019-2020,7,Ciencias,1,84.0
20112119,2019-2020,7,Ciencias,2,84.0
20112119,2019-2020,7,Ciencias,3,96.0
20112119,2019-2020,7,Ciencias,4,95.0
20112119,2019-2020,7,Ciencias Sociales,1,91.0
20112119,2019-2020,7,Ciencias Sociales,2,84.0
20112119,2019-2020,7,Ciencias Sociales,3,93.0
20112119,2019-2020,7,Ciencias Sociales,4,95.0
20112119,2019-2020,7,Espaol,1,83.0
20112119,2019-2020,7,Espaol,2,97.0
20112119,2019-2020,7,Espaol,3,95.0
20112119,2019-2020,7,Espaol,4,96.0
20112119,2019-2020,7,Geometria,1,99.0
20112119,2019-2020,7,Geometria,2,99.0
20112119,2019-2020,7,Geometria,3,99.0
20112119,2019-2020,7,Geometria,4,100.0
20112119,2019-2020,7,Ingles,1,90.0
20112119,2019-2020,7,Ingles,2,92.0
20112119,2019-2020,7,Ingles,3,88.0
20112119,2019-2020,7,Ingles,4,96.0
20112119,2019-2020,7,Social Studies,1,92.0
20112119,2019-2020,7,Social Studies,2,93.0
20112119,2019-2020,7,Social Studies,3,100.0
20112119,2019-2020,7,Social Studies,4,94.0
20112119,2019-2020,7,Disciplina,1,98.0
20112119,2019-2020,7,Disciplina,2,98.0
20112119,2019-2020,7,Disciplina,3,98.0
20112119,2019-2020,7,Disciplina,4,100.0
20112120,2019-2020,7,Matematicas,1,61.0
20112120,2019-2020,7,Matematicas,2,79.0
20112120,2019-2020,7,Matematicas,3,80.0
20112120,2019-2020,7,Matematicas,4,72.0
20112120,2019-2020,7,Ciencias,1,64.0
20112120,2019-2020,7,Ciencias,2,75.0
20112120,2019-2020,7,Ciencias,3,70.0
20112120,2019-2020,7,Ciencias,4,73.0
20112120,2019-2020,7,Ciencias Sociales,1,75.0
20112120,2019-2020,7,Ciencias Sociales,2,80.0
20112120,2019-2020,7,Ciencias Sociales,3,81.0
20112120,2019-2020,7,Ciencias Sociales,4,83.0
20112120,2019-2020,7,Espaol,1,76.0
20112120,2019-2020,7,Espaol,2,76.0
20112120,2019-2020,7,Espaol,3,66.0
20112120,2019-2020,7,Espaol,4,72.0
20112120,2019-2020,7,Geometria,1,96.0
20112120,2019-2020,7,Geometria,2,84.0
20112120,2019-2020,7,Geometria,3,78.0
20112120,2019-2020,7,Geometria,4,64.0
20112120,2019-2020,7,Ingles,1,77.0
20112120,2019-2020,7,Ingles,2,78.0
20112120,2019-2020,7,Ingles,3,76.0
20112120,2019-2020,7,Ingles,4,55.0
20112120,2019-2020,7,Social Studies,1,72.0
20112120,2019-2020,7,Social Studies,2,72.0
20112120,2019-2020,7,Social Studies,3,77.0
20112120,2019-2020,7,Social Studies,4,75.0
20112120,2019-2020,7,Disciplina,1,79.0
20112120,2019-2020,7,Disciplina,2,78.0
20112120,2019-2020,7,Disciplina,3,76.0
20112120,2019-2020,7,Disciplina,4,94.0
20112121,2019-2020,7,Matematicas,1,79.0
20112121,2019-2020,7,Matematicas,2,87.0
20112121,2019-2020,7,Matematicas,3,83.0
20112121,2019-2020,7,Matematicas,4,83.0
20112121,2019-2020,7,Ciencias,1,71.0
20112121,2019-2020,7,Ciencias,2,68.0
20112121,2019-2020,7,Ciencias,3,73.0
20112121,2019-2020,7,Ciencias,4,72.0
20112121,2019-2020,7,Ciencias Sociales,1,77.0
20112121,2019-2020,7,Ciencias Sociales,2,72.0
20112121,2019-2020,7,Ciencias Sociales,3,80.0
20112121,2019-2020,7,Ciencias Sociales,4,80.0
20112121,2019-2020,7,Espaol,1,70.0
20112121,2019-2020,7,Espaol,2,76.0
20112121,2019-2020,7,Espaol,3,71.0
20112121,2019-2020,7,Espaol,4,73.0
20112121,2019-2020,7,Geometria,1,89.0
20112121,2019-2020,7,Geometria,2,70.0
20112121,2019-2020,7,Geometria,3,76.0
20112121,2019-2020,7,Geometria,4,70.0
20112121,2019-2020,7,Ingles,1,72.0
20112121,2019-2020,7,Ingles,2,71.0
20112121,2019-2020,7,Ingles,3,74.0
20112121,2019-2020,7,Ingles,4,70.0
20112121,2019-2020,7,Social Studies,1,67.0
20112121,2019-2020,7,Social Studies,2,66.0
20112121,2019-2020,7,Social Studies,3,70.0
20112121,2019-2020,7,Social Studies,4,57.0
20112121,2019-2020,7,Disciplina,1,80.0
20112121,2019-2020,7,Disciplina,2,75.0
20112121,2019-2020,7,Disciplina,3,81.0
20112121,2019-2020,7,Disciplina,4,93.0
20112123,2019-2020,7,Matematicas,1,96.0
20112123,2019-2020,7,Matematicas,2,98.0
20112123,2019-2020,7,Matematicas,3,99.0
20112123,2019-2020,7,Matematicas,4,98.0
20112123,2019-2020,7,Ciencias,1,91.0
20112123,2019-2020,7,Ciencias,2,93.0
20112123,2019-2020,7,Ciencias,3,89.0
20112123,2019-2020,7,Ciencias,4,94.0
20112123,2019-2020,7,Ciencias Sociales,1,86.0
20112123,2019-2020,7,Ciencias Sociales,2,81.0
20112123,2019-2020,7,Ciencias Sociales,3,86.0
20112123,2019-2020,7,Ciencias Sociales,4,88.0
20112123,2019-2020,7,Espaol,1,85.0
20112123,2019-2020,7,Espaol,2,90.0
20112123,2019-2020,7,Espaol,3,92.0
20112123,2019-2020,7,Espaol,4,94.0
20112123,2019-2020,7,Geometria,1,98.0
20112123,2019-2020,7,Geometria,2,99.0
20112123,2019-2020,7,Geometria,3,99.0
20112123,2019-2020,7,Geometria,4,98.0
20112123,2019-2020,7,Ingles,1,93.0
20112123,2019-2020,7,Ingles,2,92.0
20112123,2019-2020,7,Ingles,3,90.0
20112123,2019-2020,7,Ingles,4,93.0
20112123,2019-2020,7,Social Studies,1,92.0
20112123,2019-2020,7,Social Studies,2,90.0
20112123,2019-2020,7,Social Studies,3,83.0
20112123,2019-2020,7,Social Studies,4,97.0
20112123,2019-2020,7,Disciplina,1,92.0
20112123,2019-2020,7,Disciplina,2,90.0
20112123,2019-2020,7,Disciplina,3,94.0
20112123,2019-2020,7,Disciplina,4,99.0
20112124,2019-2020,7,Matematicas,1,63.0
20112124,2019-2020,7,Matematicas,2,68.0
20112124,2019-2020,7,Matematicas,3,64.0
20112124,2019-2020,7,Matematicas,4,70.0
20112124,2019-2020,7,Ciencias,1,60.0
20112124,2019-2020,7,Ciencias,2,60.0
20112124,2019-2020,7,Ciencias,3,44.0
20112124,2019-2020,7,Ciencias,4,52.0
20112124,2019-2020,7,Ciencias Sociales,1,76.0
20112124,2019-2020,7,Ciencias Sociales,2,68.0
20112124,2019-2020,7,Ciencias Sociales,3,71.0
20112124,2019-2020,7,Ciencias Sociales,4,75.0
20112124,2019-2020,7,Espaol,1,62.0
20112124,2019-2020,7,Espaol,2,68.0
20112124,2019-2020,7,Espaol,3,47.0
20112124,2019-2020,7,Espaol,4,77.0
20112124,2019-2020,7,Geometria,1,86.0
20112124,2019-2020,7,Geometria,2,80.0
20112124,2019-2020,7,Geometria,3,66.0
20112124,2019-2020,7,Geometria,4,71.0
20112124,2019-2020,7,Ingles,1,68.0
20112124,2019-2020,7,Ingles,2,74.0
20112124,2019-2020,7,Ingles,3,62.0
20112124,2019-2020,7,Ingles,4,56.0
20112124,2019-2020,7,Social Studies,1,55.0
20112124,2019-2020,7,Social Studies,2,67.0
20112124,2019-2020,7,Social Studies,3,49.0
20112124,2019-2020,7,Social Studies,4,59.0
20112124,2019-2020,7,Disciplina,1,80.0
20112124,2019-2020,7,Disciplina,2,72.0
20112124,2019-2020,7,Disciplina,3,62.0
20112124,2019-2020,7,Disciplina,4,91.0
20112125,2019-2020,7,Matematicas,1,90.0
20112125,2019-2020,7,Matematicas,2,90.0
20112125,2019-2020,7,Matematicas,3,89.0
20112125,2019-2020,7,Matematicas,4,92.0
20112125,2019-2020,7,Ciencias,1,91.0
20112125,2019-2020,7,Ciencias,2,82.0
20112125,2019-2020,7,Ciencias,3,81.0
20112125,2019-2020,7,Ciencias,4,89.0
20112125,2019-2020,7,Ciencias Sociales,1,90.0
20112125,2019-2020,7,Ciencias Sociales,2,82.0
20112125,2019-2020,7,Ciencias Sociales,3,92.0
20112125,2019-2020,7,Ciencias Sociales,4,94.0
20112125,2019-2020,7,Espaol,1,86.0
20112125,2019-2020,7,Espaol,2,82.0
20112125,2019-2020,7,Espaol,3,85.0
20112125,2019-2020,7,Espaol,4,91.0
20112125,2019-2020,7,Geometria,1,98.0
20112125,2019-2020,7,Geometria,2,94.0
20112125,2019-2020,7,Geometria,3,98.0
20112125,2019-2020,7,Geometria,4,93.0
20112125,2019-2020,7,Ingles,1,88.0
20112125,2019-2020,7,Ingles,2,88.0
20112125,2019-2020,7,Ingles,3,86.0
20112125,2019-2020,7,Ingles,4,97.0
20112125,2019-2020,7,Social Studies,1,90.0
20112125,2019-2020,7,Social Studies,2,83.0
20112125,2019-2020,7,Social Studies,3,88.0
20112125,2019-2020,7,Social Studies,4,90.0
20112125,2019-2020,7,Disciplina,1,98.0
20112125,2019-2020,7,Disciplina,2,92.0
20112125,2019-2020,7,Disciplina,3,93.0
20112125,2019-2020,7,Disciplina,4,98.0
20120102,2019-2020,7,Matematicas,1,73.0
20120102,2019-2020,7,Matematicas,2,83.0
20120102,2019-2020,7,Matematicas,3,91.0
20120102,2019-2020,7,Matematicas,4,87.0
20120102,2019-2020,7,Ciencias,1,79.0
20120102,2019-2020,7,Ciencias,2,74.0
20120102,2019-2020,7,Ciencias,3,78.0
20120102,2019-2020,7,Ciencias,4,84.0
20120102,2019-2020,7,Ciencias Sociales,1,76.0
20120102,2019-2020,7,Ciencias Sociales,2,77.0
20120102,2019-2020,7,Ciencias Sociales,3,83.0
20120102,2019-2020,7,Ciencias Sociales,4,89.0
20120102,2019-2020,7,Espaol,1,83.0
20120102,2019-2020,7,Espaol,2,75.0
20120102,2019-2020,7,Espaol,3,93.0
20120102,2019-2020,7,Espaol,4,85.0
20120102,2019-2020,7,Geometria,1,91.0
20120102,2019-2020,7,Geometria,2,90.0
20120102,2019-2020,7,Geometria,3,89.0
20120102,2019-2020,7,Geometria,4,78.0
20120102,2019-2020,7,Ingles,1,89.0
20120102,2019-2020,7,Ingles,2,79.0
20120102,2019-2020,7,Ingles,3,81.0
20120102,2019-2020,7,Ingles,4,90.0
20120102,2019-2020,7,Social Studies,1,84.0
20120102,2019-2020,7,Social Studies,2,79.0
20120102,2019-2020,7,Social Studies,3,92.0
20120102,2019-2020,7,Social Studies,4,91.0
20120102,2019-2020,7,Disciplina,1,96.0
20120102,2019-2020,7,Disciplina,2,93.0
20120102,2019-2020,7,Disciplina,3,93.0
20120102,2019-2020,7,Disciplina,4,98.0
20120111,2019-2020,7,Matematicas,1,60.0
20120111,2019-2020,7,Matematicas,2,69.0
20120111,2019-2020,7,Matematicas,3,55.0
20120111,2019-2020,7,Matematicas,4,73.0
20120111,2019-2020,7,Ciencias,1,83.0
20120111,2019-2020,7,Ciencias,2,83.0
20120111,2019-2020,7,Ciencias,3,88.0
20120111,2019-2020,7,Ciencias,4,87.0
20120111,2019-2020,7,Ciencias Sociales,1,88.0
20120111,2019-2020,7,Ciencias Sociales,2,81.0
20120111,2019-2020,7,Ciencias Sociales,3,88.0
20120111,2019-2020,7,Ciencias Sociales,4,80.0
20120111,2019-2020,7,Espaol,1,88.0
20120111,2019-2020,7,Espaol,2,82.0
20120111,2019-2020,7,Espaol,3,79.0
20120111,2019-2020,7,Espaol,4,78.0
20120111,2019-2020,7,Geometria,1,80.0
20120111,2019-2020,7,Geometria,2,61.0
20120111,2019-2020,7,Geometria,3,83.0
20120111,2019-2020,7,Geometria,4,71.0
20120111,2019-2020,7,Ingles,1,83.0
20120111,2019-2020,7,Ingles,2,75.0
20120111,2019-2020,7,Ingles,3,81.0
20120111,2019-2020,7,Ingles,4,65.0
20120111,2019-2020,7,Social Studies,1,92.0
20120111,2019-2020,7,Social Studies,2,81.0
20120111,2019-2020,7,Social Studies,3,92.0
20120111,2019-2020,7,Social Studies,4,76.0
20120111,2019-2020,7,Disciplina,1,90.0
20120111,2019-2020,7,Disciplina,2,94.0
20120111,2019-2020,7,Disciplina,3,91.0
20120111,2019-2020,7,Disciplina,4,95.0
20130051,2019-2020,7,Matematicas,1,70.0
20130051,2019-2020,7,Matematicas,2,77.0
20130051,2019-2020,7,Matematicas,3,74.0
20130051,2019-2020,7,Matematicas,4,71.0
20130051,2019-2020,7,Ciencias,1,75.0
20130051,2019-2020,7,Ciencias,2,72.0
20130051,2019-2020,7,Ciencias,3,74.0
20130051,2019-2020,7,Ciencias,4,69.0
20130051,2019-2020,7,Ciencias Sociales,1,78.0
20130051,2019-2020,7,Ciencias Sociales,2,63.0
20130051,2019-2020,7,Ciencias Sociales,3,75.0
20130051,2019-2020,7,Ciencias Sociales,4,82.0
20130051,2019-2020,7,Espaol,1,72.0
20130051,2019-2020,7,Espaol,2,83.0
20130051,2019-2020,7,Espaol,3,75.0
20130051,2019-2020,7,Espaol,4,72.0
20130051,2019-2020,7,Geometria,1,93.0
20130051,2019-2020,7,Geometria,2,64.0
20130051,2019-2020,7,Geometria,3,69.0
20130051,2019-2020,7,Geometria,4,62.0
20130051,2019-2020,7,Ingles,1,79.0
20130051,2019-2020,7,Ingles,2,73.0
20130051,2019-2020,7,Ingles,3,71.0
20130051,2019-2020,7,Ingles,4,70.0
20130051,2019-2020,7,Social Studies,1,74.0
20130051,2019-2020,7,Social Studies,2,79.0
20130051,2019-2020,7,Social Studies,3,76.0
20130051,2019-2020,7,Social Studies,4,72.0
20130051,2019-2020,7,Disciplina,1,87.0
20130051,2019-2020,7,Disciplina,2,89.0
20130051,2019-2020,7,Disciplina,3,89.0
20130051,2019-2020,7,Disciplina,4,93.0
20130079,2019-2020,7,Matematicas,1,94.0
20130079,2019-2020,7,Matematicas,2,98.0
20130079,2019-2020,7,Matematicas,3,95.0
20130079,2019-2020,7,Matematicas,4,96.0
20130079,2019-2020,7,Ciencias,1,97.0
20130079,2019-2020,7,Ciencias,2,92.0
20130079,2019-2020,7,Ciencias,3,97.0
20130079,2019-2020,7,Ciencias,4,95.0
20130079,2019-2020,7,Ciencias Sociales,1,93.0
20130079,2019-2020,7,Ciencias Sociales,2,87.0
20130079,2019-2020,7,Ciencias Sociales,3,97.0
