codigo,anio_escolar,grado,asignatura,resultado
20062037,2020-2021,12,INGLES,72.0
20062037,2020-2021,12,GLOBAL,344.0
20042033,2018-2019,12,LECTURA CRITICA,80.0
20042033,2018-2019,12,MATEMATICAS,84.0
20042033,2018-2019,12,SOCIALES Y CIUDADANAS,77.0
20042033,2018-2019,12,CIENCIAS,100.0
20042033,2018-2019,12,INGLES,100.0
20042033,2018-2019,12,GLOBAL,432.0
20042029,2018-2019,12,LECTURA CRITICA,77.0
20042029,2018-2019,12,MATEMATICAS,100.0
20042029,2018-2019,12,SOCIALES Y CIUDADANAS,79.0
20042029,2018-2019,12,CIENCIAS,78.0
20042029,2018-2019,12,INGLES,100.0
20042029,2018-2019,12,GLOBAL,424.0
20042028,2018-2019,12,LECTURA CRITICA,81.0
20042028,2018-2019,12,MATEMATICAS,100.0
20042028,2018-2019,12,SOCIALES Y CIUDADANAS,76.0
20042028,2018-2019,12,CIENCIAS,73.0
20042028,2018-2019,12,INGLES,87.0
20042028,2018-2019,12,GLOBAL,414.0
20042041,2018-2019,12,LECTURA CRITICA,73.0
20042041,2018-2019,12,MATEMATICAS,100.0
20042041,2018-2019,12,SOCIALES Y CIUDADANAS,75.0
20042041,2018-2019,12,CIENCIAS,77.0
20042041,2018-2019,12,INGLES,86.0
20042041,2018-2019,12,GLOBAL,408.0
20042050,2018-2019,12,LECTURA CRITICA,72.0
20042050,2018-2019,12,MATEMATICAS,68.0
20042050,2018-2019,12,SOCIALES Y CIUDADANAS,100.0
20042050,2018-2019,12,CIENCIAS,80.0
20042050,2018-2019,12,INGLES,85.0
20042050,2018-2019,12,GLOBAL,402.0
20052155,2018-2019,12,LECTURA CRITICA,79.0
20052155,2018-2019,12,MATEMATICAS,77.0
20052155,2018-2019,12,SOCIALES Y CIUDADANAS,81.0
20052155,2018-2019,12,CIENCIAS,75.0
20052155,2018-2019,12,INGLES,87.0
20052155,2018-2019,12,GLOBAL,393.0
20062294,2018-2019,12,LECTURA CRITICA,74.0
20062294,2018-2019,12,MATEMATICAS,82.0
20062294,2018-2019,12,SOCIALES Y CIUDADANAS,77.0
20062294,2018-2019,12,CIENCIAS,75.0
20062294,2018-2019,12,INGLES,82.0
20062294,2018-2019,12,GLOBAL,387.0
20042079,2018-2019,12,LECTURA CRITICA,80.0
20042079,2018-2019,12,MATEMATICAS,78.0
20042079,2018-2019,12,SOCIALES Y CIUDADANAS,75.0
20042079,2018-2019,12,CIENCIAS,72.0
20042079,2018-2019,12,INGLES,91.0
20042079,2018-2019,12,GLOBAL,387.0
20052271,2018-2019,12,LECTURA CRITICA,74.0
20052271,2018-2019,12,MATEMATICAS,73.0
20052271,2018-2019,12,SOCIALES Y CIUDADANAS,77.0
20052271,2018-2019,12,CIENCIAS,77.0
20052271,2018-2019,12,INGLES,100.0
20052271,2018-2019,12,GLOBAL,386.0
20042087,2018-2019,12,LECTURA CRITICA,73.0
20042087,2018-2019,12,MATEMATICAS,82.0
20042087,2018-2019,12,SOCIALES Y CIUDADANAS,78.0
20042087,2018-2019,12,CIENCIAS,74.0
20042087,2018-2019,12,INGLES,82.0
20042087,2018-2019,12,GLOBAL,386.0
20042037,2018-2019,12,LECTURA CRITICA,73.0
20042037,2018-2019,12,MATEMATICAS,80.0
20042037,2018-2019,12,SOCIALES Y CIUDADANAS,79.0
20042037,2018-2019,12,CIENCIAS,73.0
20042037,2018-2019,12,INGLES,86.0
20042037,2018-2019,12,GLOBAL,385.0
20042005,2018-2019,12,LECTURA CRITICA,75.0
20042005,2018-2019,12,MATEMATICAS,78.0
20042005,2018-2019,12,SOCIALES Y CIUDADANAS,76.0
20042005,2018-2019,12,CIENCIAS,77.0
20042005,2018-2019,12,INGLES,83.0
20042005,2018-2019,12,GLOBAL,385.0
20042035,2018-2019,12,LECTURA CRITICA,75.0
20042035,2018-2019,12,MATEMATICAS,74.0
20042035,2018-2019,12,SOCIALES Y CIUDADANAS,78.0
20042035,2018-2019,12,CIENCIAS,74.0
20042035,2018-2019,12,INGLES,80.0
20042035,2018-2019,12,GLOBAL,378.0
20042006,2018-2019,12,LECTURA CRITICA,69.0
20042006,2018-2019,12,MATEMATICAS,78.0
20042006,2018-2019,12,SOCIALES Y CIUDADANAS,77.0
20042006,2018-2019,12,CIENCIAS,72.0
20042006,2018-2019,12,INGLES,91.0
20042006,2018-2019,12,GLOBAL,377.0
20043031,2018-2019,12,LECTURA CRITICA,80.0
20043031,2018-2019,12,MATEMATICAS,74.0
20043031,2018-2019,12,SOCIALES Y CIUDADANAS,69.0
20043031,2018-2019,12,CIENCIAS,74.0
20043031,2018-2019,12,INGLES,90.0
20043031,2018-2019,12,GLOBAL,377.0
20042025,2018-2019,12,LECTURA CRITICA,78.0
20042025,2018-2019,12,MATEMATICAS,72.0
20042025,2018-2019,12,SOCIALES Y CIUDADANAS,71.0
20042025,2018-2019,12,CIENCIAS,75.0
20042025,2018-2019,12,INGLES,86.0
20042025,2018-2019,12,GLOBAL,375.0
20042047,2018-2019,12,LECTURA CRITICA,77.0
20042047,2018-2019,12,MATEMATICAS,69.0
20042047,2018-2019,12,SOCIALES Y CIUDADANAS,79.0
20042047,2018-2019,12,CIENCIAS,70.0
20042047,2018-2019,12,INGLES,89.0
20042047,2018-2019,12,GLOBAL,375.0
20042016,2018-2019,12,LECTURA CRITICA,79.0
20042016,2018-2019,12,MATEMATICAS,76.0
20042016,2018-2019,12,SOCIALES Y CIUDADANAS,66.0
20042016,2018-2019,12,CIENCIAS,68.0
20042016,2018-2019,12,INGLES,85.0
20042016,2018-2019,12,GLOBAL,366.0
20130062,2018-2019,12,LECTURA CRITICA,69.0
20130062,2018-2019,12,MATEMATICAS,81.0
20130062,2018-2019,12,SOCIALES Y CIUDADANAS,70.0
20130062,2018-2019,12,CIENCIAS,69.0
20130062,2018-2019,12,INGLES,82.0
20130062,2018-2019,12,GLOBAL,365.0
20042017,2018-2019,12,LECTURA CRITICA,68.0
20042017,2018-2019,12,MATEMATICAS,78.0
20042017,2018-2019,12,SOCIALES Y CIUDADANAS,72.0
20042017,2018-2019,12,CIENCIAS,71.0
20042017,2018-2019,12,INGLES,80.0
20042017,2018-2019,12,GLOBAL,364.0
20110401,2018-2019,12,LECTURA CRITICA,60.0
20110401,2018-2019,12,MATEMATICAS,78.0
20110401,2018-2019,12,SOCIALES Y CIUDADANAS,71.0
20110401,2018-2019,12,CIENCIAS,79.0
20110401,2018-2019,12,INGLES,83.0
20110401,2018-2019,12,GLOBAL,364.0
20042053,2018-2019,12,LECTURA CRITICA,73.0
20042053,2018-2019,12,MATEMATICAS,70.0
20042053,2018-2019,12,SOCIALES Y CIUDADANAS,70.0
20042053,2018-2019,12,CIENCIAS,73.0
20042053,2018-2019,12,INGLES,86.0
20042053,2018-2019,12,GLOBAL,363.0
20052153,2018-2019,12,LECTURA CRITICA,72.0
20052153,2018-2019,12,MATEMATICAS,73.0
20052153,2018-2019,12,SOCIALES Y CIUDADANAS,68.0
20052153,2018-2019,12,CIENCIAS,74.0
20052153,2018-2019,12,INGLES,83.0
20052153,2018-2019,12,GLOBAL,363.0
20042090,2018-2019,12,LECTURA CRITICA,70.0
20042090,2018-2019,12,MATEMATICAS,72.0
20042090,2018-2019,12,SOCIALES Y CIUDADANAS,69.0
20042090,2018-2019,12,CIENCIAS,76.0
20042090,2018-2019,12,INGLES,84.0
20042090,2018-2019,12,GLOBAL,363.0
20052156,2018-2019,12,LECTURA CRITICA,68.0
20052156,2018-2019,12,MATEMATICAS,78.0
20052156,2018-2019,12,SOCIALES Y CIUDADANAS,71.0
20052156,2018-2019,12,CIENCIAS,69.0
20052156,2018-2019,12,INGLES,84.0
20052156,2018-2019,12,GLOBAL,362.0
20052152,2018-2019,12,LECTURA CRITICA,67.0
20052152,2018-2019,12,MATEMATICAS,79.0
20052152,2018-2019,12,SOCIALES Y CIUDADANAS,65.0
20052152,2018-2019,12,CIENCIAS,74.0
20052152,2018-2019,12,INGLES,85.0
20052152,2018-2019,12,GLOBAL,362.0
20052162,2018-2019,12,LECTURA CRITICA,66.0
20052162,2018-2019,12,MATEMATICAS,73.0
20052162,2018-2019,12,SOCIALES Y CIUDADANAS,72.0
20052162,2018-2019,12,CIENCIAS,71.0
20052162,2018-2019,12,INGLES,80.0
20052162,2018-2019,12,GLOBAL,356.0
20042004,2018-2019,12,LECTURA CRITICA,67.0
20042004,2018-2019,12,MATEMATICAS,70.0
20042004,2018-2019,12,SOCIALES Y CIUDADANAS,71.0
20042004,2018-2019,12,CIENCIAS,72.0
20042004,2018-2019,12,INGLES,82.0
20042004,2018-2019,12,GLOBAL,355.0
20042023,2018-2019,12,LECTURA CRITICA,74.0
20042023,2018-2019,12,MATEMATICAS,77.0
20042023,2018-2019,12,SOCIALES Y CIUDADANAS,60.0
20042023,2018-2019,12,CIENCIAS,68.0
20042023,2018-2019,12,INGLES,78.0
20042023,2018-2019,12,GLOBAL,352.0
20062351,2018-2019,12,LECTURA CRITICA,72.0
20062351,2018-2019,12,MATEMATICAS,77.0
20062351,2018-2019,12,SOCIALES Y CIUDADANAS,61.0
20062351,2018-2019,12,CIENCIAS,68.0
20062351,2018-2019,12,INGLES,82.0
20062351,2018-2019,12,GLOBAL,352.0
20052161,2018-2019,12,LECTURA CRITICA,67.0
20052161,2018-2019,12,MATEMATICAS,68.0
20052161,2018-2019,12,SOCIALES Y CIUDADANAS,70.0
20052161,2018-2019,12,CIENCIAS,71.0
20052161,2018-2019,12,INGLES,79.0
20052161,2018-2019,12,GLOBAL,349.0
20052151,2018-2019,12,LECTURA CRITICA,76.0
20052151,2018-2019,12,MATEMATICAS,64.0
20052151,2018-2019,12,SOCIALES Y CIUDADANAS,55.0
20052151,2018-2019,12,CIENCIAS,80.0
20052151,2018-2019,12,INGLES,83.0
20052151,2018-2019,12,GLOBAL,349.0
20052154,2018-2019,12,LECTURA CRITICA,73.0
20052154,2018-2019,12,MATEMATICAS,65.0
20052154,2018-2019,12,SOCIALES Y CIUDADANAS,73.0
20052154,2018-2019,12,CIENCIAS,67.0
20052154,2018-2019,12,INGLES,74.0
20052154,2018-2019,12,GLOBAL,349.0
20042080,2018-2019,12,LECTURA CRITICA,66.0
20042080,2018-2019,12,MATEMATICAS,69.0
20042080,2018-2019,12,SOCIALES Y CIUDADANAS,72.0
20042080,2018-2019,12,CIENCIAS,69.0
20042080,2018-2019,12,INGLES,77.0
20042080,2018-2019,12,GLOBAL,348.0
20042162,2018-2019,12,LECTURA CRITICA,72.0
20042162,2018-2019,12,MATEMATICAS,64.0
20042162,2018-2019,12,SOCIALES Y CIUDADANAS,68.0
20042162,2018-2019,12,CIENCIAS,67.0
20042162,2018-2019,12,INGLES,91.0
20042162,2018-2019,12,GLOBAL,348.0
20062260,2018-2019,12,LECTURA CRITICA,70.0
20062260,2018-2019,12,MATEMATICAS,71.0
20062260,2018-2019,12,SOCIALES Y CIUDADANAS,72.0
20062260,2018-2019,12,CIENCIAS,59.0
20062260,2018-2019,12,INGLES,83.0
20062260,2018-2019,12,GLOBAL,346.0
20042001,2018-2019,12,LECTURA CRITICA,67.0
20042001,2018-2019,12,MATEMATICAS,75.0
20042001,2018-2019,12,SOCIALES Y CIUDADANAS,68.0
20042001,2018-2019,12,CIENCIAS,61.0
20042001,2018-2019,12,INGLES,85.0
20042001,2018-2019,12,GLOBAL,345.0
20120093,2018-2019,12,LECTURA CRITICA,66.0
20120093,2018-2019,12,MATEMATICAS,73.0
20120093,2018-2019,12,SOCIALES Y CIUDADANAS,64.0
20120093,2018-2019,12,CIENCIAS,69.0
20120093,2018-2019,12,INGLES,80.0
20120093,2018-2019,12,GLOBAL,345.0
20052282,2018-2019,12,LECTURA CRITICA,64.0
20052282,2018-2019,12,MATEMATICAS,70.0
20052282,2018-2019,12,SOCIALES Y CIUDADANAS,66.0
20052282,2018-2019,12,CIENCIAS,68.0
20052282,2018-2019,12,INGLES,85.0
20052282,2018-2019,12,GLOBAL,342.0
20062259,2018-2019,12,LECTURA CRITICA,68.0
20062259,2018-2019,12,MATEMATICAS,73.0
20062259,2018-2019,12,SOCIALES Y CIUDADANAS,66.0
20062259,2018-2019,12,CIENCIAS,61.0
20062259,2018-2019,12,INGLES,82.0
20062259,2018-2019,12,GLOBAL,341.0
20042009,2018-2019,12,LECTURA CRITICA,68.0
20042009,2018-2019,12,MATEMATICAS,71.0
20042009,2018-2019,12,SOCIALES Y CIUDADANAS,63.0
20042009,2018-2019,12,CIENCIAS,64.0
20042009,2018-2019,12,INGLES,85.0
20042009,2018-2019,12,GLOBAL,340.0
20042042,2018-2019,12,LECTURA CRITICA,63.0
20042042,2018-2019,12,MATEMATICAS,69.0
20042042,2018-2019,12,SOCIALES Y CIUDADANAS,60.0
20042042,2018-2019,12,CIENCIAS,72.0
20042042,2018-2019,12,INGLES,86.0
20042042,2018-2019,12,GLOBAL,338.0
20042036,2018-2019,12,LECTURA CRITICA,60.0
20042036,2018-2019,12,MATEMATICAS,77.0
20042036,2018-2019,12,SOCIALES Y CIUDADANAS,64.0
20042036,2018-2019,12,CIENCIAS,65.0
20042036,2018-2019,12,INGLES,78.0
20042036,2018-2019,12,GLOBAL,337.0
20042157,2018-2019,12,LECTURA CRITICA,75.0
20042157,2018-2019,12,MATEMATICAS,67.0
20042157,2018-2019,12,SOCIALES Y CIUDADANAS,63.0
20042157,2018-2019,12,CIENCIAS,59.0
20042157,2018-2019,12,INGLES,84.0
20042157,2018-2019,12,GLOBAL,337.0
20042024,2018-2019,12,LECTURA CRITICA,60.0
20042024,2018-2019,12,MATEMATICAS,70.0
20042024,2018-2019,12,SOCIALES Y CIUDADANAS,69.0
20042024,2018-2019,12,CIENCIAS,64.0
20042024,2018-2019,12,INGLES,78.0
20042024,2018-2019,12,GLOBAL,333.0
20042026,2018-2019,12,LECTURA CRITICA,70.0
20042026,2018-2019,12,MATEMATICAS,71.0
20042026,2018-2019,12,SOCIALES Y CIUDADANAS,57.0
20042026,2018-2019,12,CIENCIAS,61.0
20042026,2018-2019,12,INGLES,90.0
20042026,2018-2019,12,GLOBAL,333.0
20042038,2018-2019,12,LECTURA CRITICA,62.0
20042038,2018-2019,12,MATEMATICAS,67.0
20042038,2018-2019,12,SOCIALES Y CIUDADANAS,58.0
20042038,2018-2019,12,CIENCIAS,68.0
20042038,2018-2019,12,INGLES,84.0
20042038,2018-2019,12,GLOBAL,327.0
20042077,2018-2019,12,LECTURA CRITICA,69.0
20042077,2018-2019,12,MATEMATICAS,63.0
20042077,2018-2019,12,SOCIALES Y CIUDADANAS,62.0
20042077,2018-2019,12,CIENCIAS,59.0
20042077,2018-2019,12,INGLES,80.0
20042077,2018-2019,12,GLOBAL,323.0
20072364,2018-2019,12,LECTURA CRITICA,56.0
20072364,2018-2019,12,MATEMATICAS,69.0
20072364,2018-2019,12,SOCIALES Y CIUDADANAS,61.0
20072364,2018-2019,12,CIENCIAS,66.0
20072364,2018-2019,12,INGLES,79.0
20072364,2018-2019,12,GLOBAL,321.0
20052157,2018-2019,12,LECTURA CRITICA,60.0
20052157,2018-2019,12,MATEMATICAS,66.0
20052157,2018-2019,12,SOCIALES Y CIUDADANAS,62.0
20052157,2018-2019,12,CIENCIAS,61.0
20052157,2018-2019,12,INGLES,81.0
20052157,2018-2019,12,GLOBAL,318.0
20042045,2018-2019,12,LECTURA CRITICA,60.0
20042045,2018-2019,12,MATEMATICAS,59.0
20042045,2018-2019,12,SOCIALES Y CIUDADANAS,60.0
20042045,2018-2019,12,CIENCIAS,68.0
20042045,2018-2019,12,INGLES,78.0
20042045,2018-2019,12,GLOBAL,315.0
20042052,2018-2019,12,LECTURA CRITICA,59.0
20042052,2018-2019,12,MATEMATICAS,64.0
20042052,2018-2019,12,SOCIALES Y CIUDADANAS,60.0
20042052,2018-2019,12,CIENCIAS,64.0
20042052,2018-2019,12,INGLES,79.0
20042052,2018-2019,12,GLOBAL,315.0
20042046,2018-2019,12,LECTURA CRITICA,64.0
20042046,2018-2019,12,MATEMATICAS,61.0
20042046,2018-2019,12,SOCIALES Y CIUDADANAS,62.0
20042046,2018-2019,12,CIENCIAS,60.0
20042046,2018-2019,12,INGLES,79.0
20042046,2018-2019,12,GLOBAL,315.0
20052150,2018-2019,12,LECTURA CRITICA,58.0
20052150,2018-2019,12,MATEMATICAS,64.0
20052150,2018-2019,12,SOCIALES Y CIUDADANAS,59.0
20052150,2018-2019,12,CIENCIAS,65.0
20052150,2018-2019,12,INGLES,78.0
20052150,2018-2019,12,GLOBAL,314.0
20042014,2018-2019,12,LECTURA CRITICA,65.0
20042014,2018-2019,12,MATEMATICAS,60.0
20042014,2018-2019,12,SOCIALES Y CIUDADANAS,61.0
20042014,2018-2019,12,CIENCIAS,58.0
20042014,2018-2019,12,INGLES,84.0
20042014,2018-2019,12,GLOBAL,314.0
20042043,2018-2019,12,LECTURA CRITICA,64.0
20042043,2018-2019,12,MATEMATICAS,65.0
20042043,2018-2019,12,SOCIALES Y CIUDADANAS,61.0
20042043,2018-2019,12,CIENCIAS,56.0
20042043,2018-2019,12,INGLES,74.0
20042043,2018-2019,12,GLOBAL,312.0
20042166,2018-2019,12,LECTURA CRITICA,59.0
20042166,2018-2019,12,MATEMATICAS,58.0
20042166,2018-2019,12,SOCIALES Y CIUDADANAS,62.0
20042166,2018-2019,12,CIENCIAS,65.0
20042166,2018-2019,12,INGLES,80.0
20042166,2018-2019,12,GLOBAL,312.0
20032005,2018-2019,12,LECTURA CRITICA,58.0
20032005,2018-2019,12,MATEMATICAS,66.0
20032005,2018-2019,12,SOCIALES Y CIUDADANAS,50.0
20032005,2018-2019,12,CIENCIAS,52.0
20032005,2018-2019,12,INGLES,80.0
20032005,2018-2019,12,GLOBAL,292.0
20052159,2018-2019,12,LECTURA CRITICA,55.0
20052159,2018-2019,12,MATEMATICAS,62.0
20052159,2018-2019,12,SOCIALES Y CIUDADANAS,54.0
20052159,2018-2019,12,CIENCIAS,57.0
20052159,2018-2019,12,INGLES,75.0
20052159,2018-2019,12,GLOBAL,292.0
20042011,2018-2019,12,LECTURA CRITICA,49.0
20042011,2018-2019,12,MATEMATICAS,58.0
20042011,2018-2019,12,SOCIALES Y CIUDADANAS,61.0
20042011,2018-2019,12,CIENCIAS,59.0
20042011,2018-2019,12,INGLES,79.0
20042011,2018-2019,12,GLOBAL,292.0
20042158,2018-2019,12,LECTURA CRITICA,55.0
20042158,2018-2019,12,MATEMATICAS,63.0
20042158,2018-2019,12,SOCIALES Y CIUDADANAS,51.0
20042158,2018-2019,12,CIENCIAS,55.0
20042158,2018-2019,12,INGLES,78.0
20042158,2018-2019,12,GLOBAL,288.0
20070170,2018-2019,12,LECTURA CRITICA,56.0
20070170,2018-2019,12,MATEMATICAS,62.0
20070170,2018-2019,12,SOCIALES Y CIUDADANAS,50.0
20070170,2018-2019,12,CIENCIAS,54.0
20070170,2018-2019,12,INGLES,79.0
20070170,2018-2019,12,GLOBAL,287.0
20032035,2018-2019,12,LECTURA CRITICA,59.0
20032035,2018-2019,12,MATEMATICAS,58.0
20032035,2018-2019,12,SOCIALES Y CIUDADANAS,51.0
20032035,2018-2019,12,CIENCIAS,52.0
20032035,2018-2019,12,INGLES,78.0
20032035,2018-2019,12,GLOBAL,284.0
20082142,2021-2022,12,LECTURA CRITICA,72.0
20082142,2021-2022,12,MATEMATICAS,100.0
20082142,2021-2022,12,SOCIALES Y CIUDADANAS,74.0
20082142,2021-2022,12,CIENCIAS,79.0
20082142,2021-2022,12,INGLES,86.0
20082142,2021-2022,12,GLOBAL,408.0
20072024,2021-2022,12,LECTURA CRITICA,71.0
20072024,2021-2022,12,MATEMATICAS,100.0
20072024,2021-2022,12,SOCIALES Y CIUDADANAS,79.0
20072024,2021-2022,12,CIENCIAS,76.0
20072024,2021-2022,12,INGLES,79.0
20072024,2021-2022,12,GLOBAL,407.0
20082132,2021-2022,12,LECTURA CRITICA,80.0
20082132,2021-2022,12,MATEMATICAS,81.0
20082132,2021-2022,12,SOCIALES Y CIUDADANAS,79.0
20082132,2021-2022,12,CIENCIAS,78.0
20082132,2021-2022,12,INGLES,100.0
20082132,2021-2022,12,GLOBAL,405.0
20072023,2021-2022,12,LECTURA CRITICA,74.0
20072023,2021-2022,12,MATEMATICAS,100.0
20072023,2021-2022,12,SOCIALES Y CIUDADANAS,77.0
20072023,2021-2022,12,CIENCIAS,69.0
20072023,2021-2022,12,INGLES,80.0
20072023,2021-2022,12,GLOBAL,400.0
20082135,2021-2022,12,LECTURA CRITICA,77.0
20082135,2021-2022,12,MATEMATICAS,84.0
20082135,2021-2022,12,SOCIALES Y CIUDADANAS,74.0
20082135,2021-2022,12,CIENCIAS,75.0
20082135,2021-2022,12,INGLES,100.0
20082135,2021-2022,12,GLOBAL,396.0
20072003,2021-2022,12,LECTURA CRITICA,77.0
20072003,2021-2022,12,MATEMATICAS,80.0
20072003,2021-2022,12,SOCIALES Y CIUDADANAS,76.0
20072003,2021-2022,12,CIENCIAS,73.0
20072003,2021-2022,12,INGLES,84.0
20072003,2021-2022,12,GLOBAL,385.0
20201099,2021-2022,12,LECTURA CRITICA,74.0
20201099,2021-2022,12,MATEMATICAS,78.0
20201099,2021-2022,12,SOCIALES Y CIUDADANAS,80.0
20201099,2021-2022,12,CIENCIAS,67.0
20201099,2021-2022,12,INGLES,100.0
20201099,2021-2022,12,GLOBAL,383.0
20072015,2021-2022,12,LECTURA CRITICA,70.0
20072015,2021-2022,12,MATEMATICAS,75.0
20072015,2021-2022,12,SOCIALES Y CIUDADANAS,81.0
20072015,2021-2022,12,CIENCIAS,73.0
20072015,2021-2022,12,INGLES,86.0
20072015,2021-2022,12,GLOBAL,378.0
20181206,2021-2022,12,LECTURA CRITICA,76.0
20181206,2021-2022,12,MATEMATICAS,80.0
20181206,2021-2022,12,SOCIALES Y CIUDADANAS,69.0
20181206,2021-2022,12,CIENCIAS,73.0
20181206,2021-2022,12,INGLES,90.0
20181206,2021-2022,12,GLOBAL,378.0
20191192,2021-2022,12,LECTURA CRITICA,72.0
20191192,2021-2022,12,MATEMATICAS,80.0
20191192,2021-2022,12,SOCIALES Y CIUDADANAS,72.0
20191192,2021-2022,12,CIENCIAS,73.0
20191192,2021-2022,12,INGLES,88.0
20191192,2021-2022,12,GLOBAL,377.0
20092256,2021-2022,12,LECTURA CRITICA,79.0
20092256,2021-2022,12,MATEMATICAS,73.0
20092256,2021-2022,12,SOCIALES Y CIUDADANAS,75.0
20092256,2021-2022,12,CIENCIAS,69.0
20092256,2021-2022,12,INGLES,85.0
20092256,2021-2022,12,GLOBAL,374.0
20082131,2021-2022,12,LECTURA CRITICA,67.0
20082131,2021-2022,12,MATEMATICAS,100.0
20082131,2021-2022,12,SOCIALES Y CIUDADANAS,61.0
20082131,2021-2022,12,CIENCIAS,68.0
20082131,2021-2022,12,INGLES,82.0
20082131,2021-2022,12,GLOBAL,373.0
20191098,2021-2022,12,LECTURA CRITICA,77.0
20191098,2021-2022,12,MATEMATICAS,72.0
20191098,2021-2022,12,SOCIALES Y CIUDADANAS,71.0
20191098,2021-2022,12,CIENCIAS,74.0
20191098,2021-2022,12,INGLES,84.0
20191098,2021-2022,12,GLOBAL,372.0
20072052,2021-2022,12,LECTURA CRITICA,71.0
20072052,2021-2022,12,MATEMATICAS,80.0
20072052,2021-2022,12,SOCIALES Y CIUDADANAS,66.0
20072052,2021-2022,12,CIENCIAS,77.0
20072052,2021-2022,12,INGLES,82.0
20072052,2021-2022,12,GLOBAL,371.0
20072014,2021-2022,12,LECTURA CRITICA,71.0
20072014,2021-2022,12,MATEMATICAS,80.0
20072014,2021-2022,12,SOCIALES Y CIUDADANAS,76.0
20072014,2021-2022,12,CIENCIAS,65.0
20072014,2021-2022,12,INGLES,87.0
20072014,2021-2022,12,GLOBAL,370.0
20191189,2021-2022,12,LECTURA CRITICA,74.0
20191189,2021-2022,12,MATEMATICAS,77.0
20191189,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20191189,2021-2022,12,CIENCIAS,73.0
20191189,2021-2022,12,INGLES,100.0
20191189,2021-2022,12,GLOBAL,368.0
20072058,2021-2022,12,LECTURA CRITICA,60.0
20072058,2021-2022,12,MATEMATICAS,100.0
20072058,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20072058,2021-2022,12,CIENCIAS,68.0
20072058,2021-2022,12,INGLES,83.0
20072058,2021-2022,12,GLOBAL,367.0
20082134,2021-2022,12,LECTURA CRITICA,67.0
20082134,2021-2022,12,MATEMATICAS,65.0
20082134,2021-2022,12,SOCIALES Y CIUDADANAS,76.0
20082134,2021-2022,12,CIENCIAS,73.0
20082134,2021-2022,12,INGLES,100.0
20082134,2021-2022,12,GLOBAL,363.0
20072050,2021-2022,12,LECTURA CRITICA,74.0
20072050,2021-2022,12,MATEMATICAS,69.0
20072050,2021-2022,12,SOCIALES Y CIUDADANAS,74.0
20072050,2021-2022,12,CIENCIAS,66.0
20072050,2021-2022,12,INGLES,88.0
20072050,2021-2022,12,GLOBAL,360.0
20072009,2021-2022,12,LECTURA CRITICA,71.0
20072009,2021-2022,12,MATEMATICAS,70.0
20072009,2021-2022,12,SOCIALES Y CIUDADANAS,74.0
20072009,2021-2022,12,CIENCIAS,69.0
20072009,2021-2022,12,INGLES,85.0
20072009,2021-2022,12,GLOBAL,360.0
20072019,2021-2022,12,LECTURA CRITICA,73.0
20072019,2021-2022,12,MATEMATICAS,72.0
20072019,2021-2022,12,SOCIALES Y CIUDADANAS,65.0
20072019,2021-2022,12,CIENCIAS,69.0
20072019,2021-2022,12,INGLES,100.0
20072019,2021-2022,12,GLOBAL,360.0
20120105,2021-2022,12,LECTURA CRITICA,72.0
20120105,2021-2022,12,MATEMATICAS,74.0
20120105,2021-2022,12,SOCIALES Y CIUDADANAS,67.0
20120105,2021-2022,12,CIENCIAS,70.0
20120105,2021-2022,12,INGLES,85.0
20120105,2021-2022,12,GLOBAL,359.0
20092236,2021-2022,12,LECTURA CRITICA,68.0
20092236,2021-2022,12,MATEMATICAS,74.0
20092236,2021-2022,12,SOCIALES Y CIUDADANAS,73.0
20092236,2021-2022,12,CIENCIAS,68.0
20092236,2021-2022,12,INGLES,83.0
20092236,2021-2022,12,GLOBAL,358.0
20201075,2021-2022,12,LECTURA CRITICA,72.0
20201075,2021-2022,12,MATEMATICAS,72.0
20201075,2021-2022,12,SOCIALES Y CIUDADANAS,69.0
20201075,2021-2022,12,CIENCIAS,65.0
20201075,2021-2022,12,INGLES,86.0
20201075,2021-2022,12,GLOBAL,354.0
20120097,2021-2022,12,LECTURA CRITICA,69.0
20120097,2021-2022,12,MATEMATICAS,70.0
20120097,2021-2022,12,SOCIALES Y CIUDADANAS,67.0
20120097,2021-2022,12,CIENCIAS,73.0
20120097,2021-2022,12,INGLES,83.0
20120097,2021-2022,12,GLOBAL,354.0
20082143,2021-2022,12,LECTURA CRITICA,70.0
20082143,2021-2022,12,MATEMATICAS,79.0
20082143,2021-2022,12,SOCIALES Y CIUDADANAS,59.0
20082143,2021-2022,12,CIENCIAS,70.0
20082143,2021-2022,12,INGLES,83.0
20082143,2021-2022,12,GLOBAL,353.0
20072054,2021-2022,12,LECTURA CRITICA,71.0
20072054,2021-2022,12,MATEMATICAS,72.0
20072054,2021-2022,12,SOCIALES Y CIUDADANAS,64.0
20072054,2021-2022,12,CIENCIAS,72.0
20072054,2021-2022,12,INGLES,80.0
20072054,2021-2022,12,GLOBAL,353.0
20170173,2021-2022,12,LECTURA CRITICA,71.0
20170173,2021-2022,12,MATEMATICAS,71.0
20170173,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20170173,2021-2022,12,CIENCIAS,68.0
20170173,2021-2022,12,INGLES,100.0
20170173,2021-2022,12,GLOBAL,352.0
